id,y
886359,0.1
886360,0.7
886361,0.0
886362,0.0
886363,0.0
886364,0.1
886365,0.0
886366,0.0
886367,0.0
886368,0.0
886369,0.2
886370,0.9
886371,0.0
886372,0.2
886373,0.0
886374,0.9
886375,0.0
886376,0.0
886377,0.0
886378,0.0
886379,0.1
886380,0.4
886381,0.0
886382,0.0
886383,0.0
886384,0.0
886385,0.0
886386,0.0
886387,0.0
886388,0.2
886389,0.0
886390,0.6
886391,0.0
886392,0.0
886393,0.1
886394,0.0
886395,0.0
886396,0.0
886397,0.0
886398,0.0
886399,0.0
886400,0.0
886401,0.8
886402,0.0
886403,0.3
886404,0.0
886405,0.1
886406,0.0
886407,0.0
886408,0.1
886409,0.0
886410,0.0
886411,0.0
886412,0.0
886413,0.0
886414,0.0
886415,0.8
886416,0.0
886417,0.0
886418,0.3
886419,0.6
886420,0.0
886421,0.0
886422,0.0
886423,0.0
886424,0.9
886425,0.2
886426,0.0
886427,0.0
886428,0.0
886429,0.0
886430,0.0
886431,0.0
886432,0.0
886433,0.0
886434,0.1
886435,0.7
886436,0.8
886437,0.1
886438,0.0
886439,0.0
886440,0.8
886441,0.0
886442,0.0
886443,0.4
886444,0.0
886445,0.0
886446,0.0
886447,0.0
886448,0.0
886449,0.3
886450,0.0
886451,0.1
886452,0.0
886453,0.0
886454,0.4
886455,0.0
886456,0.5
886457,0.2
886458,0.9
886459,0.0
886460,0.0
886461,0.0
886462,0.0
886463,0.3
886464,0.0
886465,0.5
886466,0.0
886467,0.0
886468,0.0
886469,0.0
886470,0.0
886471,0.0
886472,0.0
886473,0.0
886474,0.0
886475,0.0
886476,0.0
886477,0.0
886478,0.0
886479,0.0
886480,0.2
886481,0.0
886482,0.0
886483,0.0
886484,0.8
886485,0.0
886486,0.4
886487,0.9
886488,0.8
886489,0.0
886490,0.0
886491,0.0
886492,0.1
886493,0.0
886494,0.1
886495,0.0
886496,0.0
886497,0.0
886498,0.0
886499,0.0
886500,0.4
886501,0.2
886502,0.0
886503,0.0
886504,0.1
886505,0.0
886506,0.0
886507,0.0
886508,0.0
886509,0.4
886510,0.0
886511,0.0
886512,0.0
886513,0.0
886514,0.0
886515,0.1
886516,0.0
886517,0.0
886518,0.7
886519,0.0
886520,0.3
886521,0.0
886522,0.0
886523,0.0
886524,0.0
886525,0.0
886526,0.0
886527,0.0
886528,0.0
886529,0.3
886530,0.1
886531,0.0
886532,0.4
886533,0.4
886534,0.0
886535,0.0
886536,0.0
886537,0.5
886538,0.0
886539,0.1
886540,0.5
886541,0.0
886542,0.8
886543,0.0
886544,0.5
886545,0.0
886546,0.0
886547,0.0
886548,0.0
886549,0.9
886550,0.0
886551,0.9
886552,0.1
886553,0.0
886554,0.5
886555,0.0
886556,0.2
886557,0.1
886558,0.0
886559,0.3
886560,0.0
886561,0.7
886562,0.0
886563,0.0
886564,0.0
886565,0.0
886566,0.1
886567,0.0
886568,0.0
886569,0.0
886570,0.0
886571,0.0
886572,0.0
886573,0.0
886574,0.6
886575,0.0
886576,0.4
886577,0.3
886578,0.9
886579,0.4
886580,0.0
886581,0.0
886582,0.0
886583,0.0
886584,0.0
886585,0.0
886586,0.0
886587,0.0
886588,0.0
886589,0.0
886590,0.0
886591,0.3
886592,0.0
886593,0.0
886594,0.0
886595,0.2
886596,0.1
886597,0.0
886598,0.0
886599,0.0
886600,0.0
886601,0.0
886602,0.0
886603,0.0
886604,0.5
886605,0.0
886606,0.2
886607,0.9
886608,0.0
886609,0.1
886610,0.1
886611,0.0
886612,0.1
886613,0.2
886614,0.0
886615,0.0
886616,0.0
886617,0.0
886618,0.3
886619,0.9
886620,0.1
886621,0.8
886622,0.0
886623,0.0
886624,0.1
886625,0.1
886626,0.3
886627,0.4
886628,0.0
886629,0.0
886630,0.0
886631,0.0
886632,0.2
886633,0.1
886634,0.0
886635,0.0
886636,0.0
886637,0.1
886638,0.0
886639,0.0
886640,0.1
886641,0.0
886642,0.2
886643,0.0
886644,0.0
886645,0.0
886646,0.1
886647,0.0
886648,0.0
886649,0.0
886650,0.0
886651,0.0
886652,0.0
886653,0.0
886654,0.0
886655,0.0
886656,0.0
886657,0.0
886658,1.0
886659,0.0
886660,0.1
886661,0.0
886662,0.2
886663,0.0
886664,0.0
886665,0.0
886666,0.1
886667,0.0
886668,0.0
886669,0.0
886670,0.1
886671,0.1
886672,0.8
886673,0.1
886674,0.0
886675,0.4
886676,0.0
886677,0.8
886678,0.0
886679,0.0
886680,0.0
886681,0.0
886682,0.0
886683,0.0
886684,0.6
886685,0.0
886686,0.0
886687,0.0
886688,0.0
886689,0.0
886690,0.0
886691,0.0
886692,0.6
886693,0.4
886694,0.8
886695,0.0
886696,0.0
886697,0.0
886698,0.0
886699,0.0
886700,0.1
886701,0.0
886702,0.0
886703,0.0
886704,0.0
886705,0.0
886706,0.0
886707,0.0
886708,0.3
886709,0.0
886710,0.2
886711,0.0
886712,0.0
886713,0.0
886714,0.3
886715,0.0
886716,0.0
886717,0.0
886718,0.7
886719,0.0
886720,0.0
886721,0.0
886722,0.1
886723,0.0
886724,0.0
886725,0.0
886726,0.1
886727,0.0
886728,0.0
886729,0.0
886730,0.0
886731,0.0
886732,0.3
886733,0.7
886734,0.5
886735,0.0
886736,0.4
886737,0.0
886738,0.0
886739,0.0
886740,0.0
886741,0.0
886742,0.0
886743,0.0
886744,0.0
886745,0.1
886746,0.2
886747,0.0
886748,0.0
886749,0.5
886750,0.0
886751,0.0
886752,0.2
886753,0.0
886754,0.0
886755,0.1
886756,0.0
886757,0.0
886758,0.0
886759,0.0
886760,0.0
886761,0.3
886762,0.0
886763,0.2
886764,0.0
886765,0.4
886766,0.0
886767,0.0
886768,0.3
886769,0.3
886770,0.0
886771,0.0
886772,1.0
886773,0.0
886774,0.4
886775,0.7
886776,0.0
886777,0.0
886778,0.0
886779,0.0
886780,0.0
886781,0.2
886782,0.0
886783,0.0
886784,0.1
886785,0.0
886786,0.0
886787,0.0
886788,0.0
886789,0.1
886790,0.0
886791,0.0
886792,0.0
886793,0.0
886794,0.1
886795,0.0
886796,0.0
886797,0.3
886798,0.0
886799,0.5
886800,1.0
886801,0.0
886802,0.0
886803,0.0
886804,0.0
886805,0.4
886806,0.0
886807,0.0
886808,0.0
886809,0.4
886810,0.9
886811,0.0
886812,0.0
886813,0.0
886814,0.0
886815,0.0
886816,0.0
886817,0.0
886818,0.0
886819,0.0
886820,0.0
886821,0.0
886822,0.1
886823,0.0
886824,0.1
886825,0.7
886826,0.2
886827,0.0
886828,0.2
886829,0.0
886830,0.0
886831,0.7
886832,0.2
886833,0.0
886834,0.1
886835,0.0
886836,0.0
886837,0.2
886838,0.0
886839,0.0
886840,0.0
886841,0.2
886842,0.0
886843,0.0
886844,0.0
886845,0.0
886846,0.0
886847,0.0
886848,0.0
886849,0.0
886850,0.1
886851,0.0
886852,0.2
886853,0.6
886854,0.6
886855,0.1
886856,0.0
886857,0.0
886858,0.1
886859,0.1
886860,0.0
886861,0.0
886862,0.0
886863,0.0
886864,0.0
886865,0.0
886866,0.0
886867,0.0
886868,0.0
886869,0.0
886870,0.1
886871,0.0
886872,0.7
886873,0.2
886874,0.8
886875,0.3
886876,0.0
886877,0.0
886878,0.9
886879,0.0
886880,0.0
886881,0.0
886882,0.0
886883,0.1
886884,0.0
886885,0.0
886886,0.0
886887,0.0
886888,0.0
886889,0.1
886890,0.0
886891,0.0
886892,0.0
886893,0.0
886894,0.0
886895,0.0
886896,0.2
886897,0.0
886898,0.5
886899,0.0
886900,0.0
886901,0.0
886902,0.0
886903,0.0
886904,0.1
886905,0.3
886906,0.0
886907,0.0
886908,0.0
886909,0.0
886910,0.0
886911,0.3
886912,0.0
886913,0.0
886914,0.1
886915,0.0
886916,0.0
886917,0.0
886918,0.0
886919,0.0
886920,0.6
886921,0.9
886922,0.0
886923,0.0
886924,0.0
886925,0.0
886926,0.0
886927,0.0
886928,0.0
886929,0.0
886930,0.8
886931,0.2
886932,0.0
886933,0.0
886934,0.0
886935,0.0
886936,0.0
886937,0.0
886938,0.0
886939,0.2
886940,0.0
886941,0.1
886942,0.0
886943,0.0
886944,0.0
886945,0.0
886946,0.0
886947,0.0
886948,0.0
886949,0.0
886950,0.0
886951,0.0
886952,0.6
886953,0.1
886954,0.0
886955,0.4
886956,0.0
886957,0.0
886958,0.0
886959,0.1
886960,0.0
886961,0.0
886962,0.0
886963,0.0
886964,0.0
886965,0.0
886966,0.7
886967,0.0
886968,0.3
886969,0.0
886970,0.1
886971,0.3
886972,0.0
886973,0.0
886974,0.1
886975,0.1
886976,0.0
886977,0.0
886978,0.5
886979,0.3
886980,0.0
886981,0.1
886982,0.0
886983,0.0
886984,0.0
886985,0.0
886986,0.6
886987,0.0
886988,0.0
886989,0.4
886990,0.9
886991,0.1
886992,0.0
886993,0.0
886994,0.1
886995,0.8
886996,0.0
886997,0.0
886998,0.0
886999,0.0
887000,0.0
887001,0.6
887002,0.1
887003,0.9
887004,0.0
887005,0.0
887006,0.0
887007,0.2
887008,0.0
887009,0.0
887010,0.0
887011,0.0
887012,0.0
887013,0.5
887014,0.0
887015,0.0
887016,0.5
887017,0.0
887018,0.0
887019,0.0
887020,0.9
887021,0.0
887022,0.0
887023,0.0
887024,0.0
887025,0.0
887026,0.1
887027,0.0
887028,0.0
887029,0.0
887030,0.0
887031,0.0
887032,0.1
887033,0.3
887034,0.0
887035,0.0
887036,0.0
887037,0.0
887038,0.0
887039,0.0
887040,0.2
887041,0.0
887042,0.2
887043,0.0
887044,0.0
887045,0.0
887046,0.8
887047,0.1
887048,0.1
887049,0.8
887050,0.8
887051,0.0
887052,0.5
887053,0.0
887054,0.0
887055,0.0
887056,0.0
887057,0.3
887058,0.2
887059,0.0
887060,0.0
887061,0.0
887062,0.0
887063,0.0
887064,0.1
887065,0.0
887066,0.0
887067,0.0
887068,0.0
887069,0.0
887070,0.0
887071,0.1
887072,0.0
887073,0.0
887074,0.0
887075,0.7
887076,0.0
887077,0.3
887078,0.0
887079,0.0
887080,0.0
887081,0.4
887082,0.0
887083,0.0
887084,0.1
887085,0.0
887086,0.2
887087,0.0
887088,0.0
887089,0.0
887090,0.0
887091,0.5
887092,0.0
887093,0.0
887094,0.0
887095,0.0
887096,0.0
887097,0.1
887098,0.0
887099,0.0
887100,0.0
887101,0.0
887102,0.0
887103,0.0
887104,0.0
887105,1.0
887106,0.1
887107,0.0
887108,0.0
887109,0.0
887110,0.0
887111,0.1
887112,0.0
887113,0.0
887114,0.0
887115,0.8
887116,0.0
887117,0.3
887118,0.0
887119,1.0
887120,0.0
887121,0.0
887122,0.7
887123,0.0
887124,0.3
887125,0.6
887126,0.0
887127,1.0
887128,0.0
887129,0.0
887130,0.0
887131,0.0
887132,0.0
887133,0.0
887134,0.0
887135,0.0
887136,0.0
887137,0.0
887138,0.0
887139,0.0
887140,0.0
887141,0.0
887142,0.0
887143,0.0
887144,0.0
887145,0.0
887146,0.7
887147,0.0
887148,0.0
887149,0.0
887150,0.0
887151,0.0
887152,0.2
887153,0.0
887154,0.5
887155,0.0
887156,0.1
887157,0.0
887158,0.0
887159,0.0
887160,0.1
887161,0.0
887162,0.0
887163,0.0
887164,0.1
887165,0.7
887166,0.0
887167,0.8
887168,0.0
887169,0.0
887170,0.0
887171,0.0
887172,0.7
887173,0.0
887174,0.0
887175,0.1
887176,0.0
887177,0.0
887178,0.0
887179,0.0
887180,0.0
887181,0.0
887182,0.4
887183,0.0
887184,0.1
887185,0.8
887186,0.0
887187,0.0
887188,0.0
887189,0.0
887190,0.4
887191,0.0
887192,0.0
887193,0.0
887194,0.0
887195,0.1
887196,0.0
887197,0.0
887198,0.4
887199,0.9
887200,0.8
887201,0.0
887202,0.0
887203,0.0
887204,0.0
887205,0.0
887206,0.3
887207,0.1
887208,0.0
887209,0.0
887210,0.9
887211,1.0
887212,0.0
887213,1.0
887214,0.0
887215,0.0
887216,0.0
887217,0.2
887218,0.0
887219,0.0
887220,0.0
887221,0.0
887222,0.8
887223,0.0
887224,0.0
887225,0.0
887226,0.0
887227,0.0
887228,0.0
887229,0.0
887230,0.0
887231,0.0
887232,0.0
887233,0.3
887234,0.0
887235,0.0
887236,0.0
887237,0.0
887238,0.0
887239,0.0
887240,0.0
887241,0.0
887242,0.8
887243,0.6
887244,0.0
887245,0.3
887246,0.0
887247,0.0
887248,0.0
887249,0.1
887250,0.1
887251,0.0
887252,0.0
887253,0.1
887254,0.0
887255,0.1
887256,0.0
887257,0.0
887258,0.5
887259,0.0
887260,0.0
887261,0.1
887262,0.0
887263,0.0
887264,0.0
887265,0.2
887266,0.1
887267,0.0
887268,0.0
887269,0.0
887270,0.0
887271,0.0
887272,0.0
887273,0.0
887274,0.0
887275,0.0
887276,0.0
887277,0.0
887278,0.0
887279,0.0
887280,0.1
887281,0.3
887282,0.1
887283,0.1
887284,0.0
887285,0.0
887286,0.1
887287,0.0
887288,0.0
887289,0.3
887290,0.0
887291,0.0
887292,0.1
887293,0.0
887294,0.0
887295,0.2
887296,0.0
887297,0.9
887298,0.0
887299,0.6
887300,0.0
887301,0.0
887302,0.0
887303,0.0
887304,0.0
887305,0.0
887306,0.2
887307,0.0
887308,0.0
887309,0.4
887310,0.0
887311,0.0
887312,0.0
887313,0.1
887314,0.0
887315,0.0
887316,0.2
887317,0.1
887318,0.0
887319,0.0
887320,0.0
887321,0.0
887322,0.0
887323,0.2
887324,0.7
887325,0.0
887326,0.0
887327,1.0
887328,0.0
887329,0.0
887330,0.0
887331,0.5
887332,0.0
887333,0.8
887334,0.0
887335,0.6
887336,1.0
887337,0.0
887338,0.0
887339,0.4
887340,0.0
887341,0.0
887342,0.0
887343,0.0
887344,0.4
887345,0.0
887346,0.0
887347,0.0
887348,0.0
887349,0.8
887350,0.7
887351,0.0
887352,0.0
887353,0.0
887354,0.0
887355,0.5
887356,0.1
887357,0.2
887358,0.0
887359,0.0
887360,0.0
887361,0.0
887362,0.0
887363,0.6
887364,0.0
887365,0.0
887366,0.0
887367,0.0
887368,0.9
887369,0.0
887370,0.0
887371,1.0
887372,0.0
887373,0.2
887374,0.0
887375,0.0
887376,0.3
887377,0.0
887378,0.0
887379,0.0
887380,0.0
887381,0.0
887382,0.0
887383,0.0
887384,0.1
887385,0.8
887386,0.0
887387,0.0
887388,0.0
887389,0.0
887390,0.0
887391,0.0
887392,0.0
887393,0.0
887394,0.0
887395,0.0
887396,0.1
887397,0.0
887398,0.0
887399,0.5
887400,0.0
887401,0.1
887402,0.0
887403,0.5
887404,0.0
887405,0.0
887406,0.0
887407,0.0
887408,0.1
887409,0.1
887410,0.3
887411,0.2
887412,0.0
887413,0.0
887414,0.0
887415,0.0
887416,0.4
887417,0.0
887418,0.0
887419,0.0
887420,0.0
887421,0.0
887422,0.0
887423,0.0
887424,0.0
887425,0.0
887426,0.0
887427,0.6
887428,0.0
887429,0.8
887430,0.2
887431,0.0
887432,0.0
887433,0.9
887434,0.0
887435,0.0
887436,0.0
887437,0.0
887438,0.3
887439,0.3
887440,0.5
887441,0.0
887442,0.0
887443,0.6
887444,0.0
887445,0.0
887446,0.0
887447,0.0
887448,0.7
887449,0.0
887450,0.1
887451,1.0
887452,0.1
887453,0.2
887454,0.0
887455,0.0
887456,0.7
887457,0.1
887458,0.0
887459,0.0
887460,0.0
887461,0.0
887462,0.5
887463,0.8
887464,0.0
887465,0.0
887466,0.0
887467,0.0
887468,0.0
887469,0.0
887470,0.0
887471,0.0
887472,0.0
887473,0.0
887474,0.0
887475,0.0
887476,0.0
887477,0.0
887478,0.0
887479,0.0
887480,0.0
887481,0.0
887482,0.0
887483,0.1
887484,0.0
887485,0.0
887486,0.0
887487,0.6
887488,0.7
887489,0.0
887490,0.0
887491,0.0
887492,0.1
887493,0.0
887494,0.1
887495,0.1
887496,0.0
887497,0.1
887498,0.0
887499,0.1
887500,1.0
887501,0.3
887502,0.1
887503,0.0
887504,0.7
887505,0.0
887506,0.0
887507,0.0
887508,0.8
887509,0.1
887510,0.0
887511,0.0
887512,0.0
887513,0.0
887514,0.0
887515,0.2
887516,0.0
887517,0.0
887518,0.0
887519,0.1
887520,0.0
887521,0.2
887522,0.1
887523,0.3
887524,0.0
887525,0.0
887526,0.2
887527,0.4
887528,0.0
887529,0.0
887530,0.0
887531,0.2
887532,0.0
887533,0.0
887534,0.0
887535,0.0
887536,0.0
887537,0.0
887538,0.0
887539,0.7
887540,0.8
887541,0.0
887542,0.0
887543,0.0
887544,0.0
887545,0.0
887546,0.8
887547,0.1
887548,0.0
887549,0.1
887550,0.0
887551,0.0
887552,0.0
887553,0.0
887554,0.0
887555,0.0
887556,0.0
887557,0.0
887558,0.0
887559,0.0
887560,0.0
887561,0.0
887562,0.1
887563,0.4
887564,0.2
887565,0.0
887566,0.0
887567,0.0
887568,0.0
887569,0.0
887570,0.6
887571,0.0
887572,0.0
887573,0.0
887574,0.0
887575,0.0
887576,0.0
887577,0.0
887578,0.0
887579,0.0
887580,0.7
887581,0.0
887582,0.3
887583,0.0
887584,0.0
887585,0.0
887586,0.2
887587,0.0
887588,0.0
887589,0.1
887590,0.3
887591,0.0
887592,0.2
887593,0.8
887594,0.1
887595,0.0
887596,0.1
887597,0.0
887598,0.5
887599,0.0
887600,0.6
887601,0.8
887602,0.0
887603,0.0
887604,0.0
887605,0.9
887606,0.0
887607,0.0
887608,0.0
887609,0.0
887610,0.0
887611,0.0
887612,0.0
887613,0.0
887614,0.2
887615,0.0
887616,0.2
887617,0.9
887618,0.0
887619,0.0
887620,0.2
887621,0.0
887622,0.0
887623,0.0
887624,0.0
887625,0.7
887626,0.2
887627,0.8
887628,0.0
887629,0.0
887630,0.0
887631,0.0
887632,0.0
887633,0.3
887634,0.0
887635,0.1
887636,0.0
887637,0.0
887638,0.0
887639,0.0
887640,0.4
887641,0.0
887642,0.8
887643,0.0
887644,0.0
887645,0.1
887646,0.0
887647,0.0
887648,0.0
887649,0.0
887650,0.4
887651,0.0
887652,0.0
887653,0.0
887654,0.0
887655,0.1
887656,0.2
887657,0.0
887658,0.0
887659,0.3
887660,0.3
887661,0.0
887662,0.0
887663,0.0
887664,0.5
887665,0.0
887666,0.0
887667,0.1
887668,0.0
887669,0.0
887670,0.0
887671,0.8
887672,0.0
887673,0.0
887674,0.0
887675,0.0
887676,0.0
887677,0.0
887678,0.0
887679,0.1
887680,0.6
887681,0.0
887682,0.0
887683,0.2
887684,0.9
887685,0.0
887686,0.0
887687,0.0
887688,0.0
887689,0.0
887690,0.0
887691,0.0
887692,0.0
887693,0.0
887694,0.0
887695,0.0
887696,0.0
887697,0.0
887698,0.0
887699,0.0
887700,0.0
887701,0.0
887702,0.0
887703,0.9
887704,0.9
887705,0.0
887706,0.0
887707,0.0
887708,0.0
887709,0.0
887710,0.0
887711,0.0
887712,0.1
887713,0.0
887714,0.9
887715,0.0
887716,0.3
887717,0.0
887718,0.0
887719,0.1
887720,0.0
887721,0.0
887722,0.0
887723,1.0
887724,0.0
887725,0.0
887726,0.3
887727,0.0
887728,0.0
887729,0.1
887730,0.1
887731,0.0
887732,0.0
887733,0.1
887734,0.0
887735,1.0
887736,0.0
887737,0.0
887738,0.0
887739,1.0
887740,0.1
887741,0.0
887742,0.0
887743,0.0
887744,0.0
887745,0.0
887746,0.1
887747,0.0
887748,0.0
887749,0.1
887750,0.0
887751,0.0
887752,0.0
887753,0.0
887754,0.1
887755,0.0
887756,0.0
887757,0.0
887758,0.1
887759,0.0
887760,0.3
887761,0.0
887762,0.0
887763,0.0
887764,0.0
887765,0.0
887766,0.0
887767,0.1
887768,0.0
887769,0.0
887770,0.2
887771,0.0
887772,0.9
887773,0.0
887774,0.0
887775,0.0
887776,0.0
887777,0.0
887778,0.0
887779,0.7
887780,0.0
887781,0.0
887782,0.0
887783,0.0
887784,0.0
887785,0.0
887786,0.0
887787,0.0
887788,0.0
887789,1.0
887790,0.1
887791,0.0
887792,0.0
887793,0.3
887794,0.3
887795,0.9
887796,0.0
887797,0.0
887798,0.0
887799,0.7
887800,0.0
887801,0.0
887802,0.0
887803,0.0
887804,0.1
887805,0.0
887806,0.0
887807,0.0
887808,0.0
887809,0.0
887810,0.0
887811,0.0
887812,0.0
887813,0.2
887814,0.0
887815,0.0
887816,0.0
887817,0.8
887818,0.0
887819,0.9
887820,0.0
887821,0.0
887822,0.8
887823,0.0
887824,0.0
887825,0.7
887826,0.0
887827,0.0
887828,0.3
887829,0.0
887830,0.0
887831,0.7
887832,0.0
887833,0.0
887834,0.1
887835,0.3
887836,0.0
887837,0.0
887838,0.4
887839,0.7
887840,0.0
887841,0.0
887842,0.0
887843,0.0
887844,0.0
887845,0.0
887846,0.3
887847,0.0
887848,0.0
887849,0.0
887850,0.0
887851,0.0
887852,0.0
887853,0.2
887854,0.9
887855,0.0
887856,0.0
887857,0.0
887858,0.0
887859,0.0
887860,0.0
887861,0.0
887862,0.6
887863,0.0
887864,0.0
887865,0.5
887866,0.2
887867,0.0
887868,0.2
887869,0.1
887870,0.0
887871,0.0
887872,0.0
887873,0.0
887874,0.2
887875,0.0
887876,0.0
887877,0.0
887878,0.0
887879,0.0
887880,0.0
887881,0.0
887882,0.0
887883,0.6
887884,0.0
887885,0.0
887886,0.3
887887,0.0
887888,0.0
887889,0.0
887890,0.8
887891,0.1
887892,0.0
887893,0.0
887894,0.0
887895,0.0
887896,0.0
887897,0.0
887898,0.0
887899,0.0
887900,0.2
887901,0.0
887902,0.0
887903,0.0
887904,0.4
887905,0.0
887906,0.0
887907,0.0
887908,0.9
887909,0.0
887910,0.0
887911,0.1
887912,0.0
887913,0.0
887914,0.4
887915,0.0
887916,0.0
887917,0.3
887918,0.6
887919,0.0
887920,0.7
887921,0.0
887922,0.0
887923,0.0
887924,0.0
887925,0.8
887926,0.0
887927,0.0
887928,0.1
887929,0.0
887930,0.0
887931,0.0
887932,0.0
887933,0.0
887934,0.0
887935,1.0
887936,0.6
887937,0.0
887938,0.0
887939,0.0
887940,0.0
887941,0.0
887942,0.3
887943,0.0
887944,0.0
887945,0.0
887946,0.0
887947,0.0
887948,0.0
887949,0.2
887950,0.0
887951,0.8
887952,0.0
887953,0.0
887954,0.0
887955,0.0
887956,0.0
887957,0.0
887958,0.0
887959,0.0
887960,0.0
887961,0.1
887962,0.2
887963,0.9
887964,0.0
887965,0.0
887966,0.2
887967,0.0
887968,0.4
887969,0.1
887970,0.0
887971,0.0
887972,0.0
887973,0.6
887974,0.2
887975,0.0
887976,0.0
887977,0.1
887978,0.0
887979,0.0
887980,0.0
887981,0.0
887982,0.0
887983,0.1
887984,0.0
887985,0.0
887986,0.0
887987,0.7
887988,0.3
887989,0.0
887990,0.0
887991,0.1
887992,0.2
887993,0.1
887994,0.0
887995,0.0
887996,0.0
887997,0.0
887998,0.0
887999,0.0
888000,0.0
888001,0.0
888002,0.0
888003,0.0
888004,0.0
888005,0.5
888006,1.0
888007,0.0
888008,0.0
888009,0.0
888010,0.0
888011,0.0
888012,0.0
888013,0.0
888014,0.0
888015,0.1
888016,0.0
888017,0.0
888018,0.0
888019,0.0
888020,0.2
888021,0.0
888022,0.4
888023,0.0
888024,0.0
888025,0.0
888026,0.0
888027,0.0
888028,0.2
888029,0.0
888030,0.0
888031,0.0
888032,0.0
888033,0.0
888034,0.0
888035,0.0
888036,0.0
888037,0.0
888038,0.0
888039,0.0
888040,0.0
888041,0.2
888042,0.1
888043,0.2
888044,0.2
888045,0.7
888046,0.0
888047,0.0
888048,0.0
888049,0.7
888050,0.0
888051,0.0
888052,0.0
888053,0.0
888054,0.4
888055,0.6
888056,0.0
888057,0.0
888058,0.0
888059,0.0
888060,0.0
888061,0.7
888062,0.0
888063,0.0
888064,0.1
888065,0.5
888066,0.4
888067,0.0
888068,0.0
888069,0.0
888070,0.0
888071,0.0
888072,0.0
888073,0.0
888074,0.0
888075,1.0
888076,0.0
888077,0.0
888078,0.3
888079,0.0
888080,0.3
888081,0.0
888082,0.2
888083,0.0
888084,0.4
888085,0.0
888086,0.9
888087,0.0
888088,0.3
888089,0.0
888090,0.0
888091,0.0
888092,0.0
888093,0.0
888094,0.9
888095,0.0
888096,0.0
888097,0.8
888098,0.7
888099,0.3
888100,0.7
888101,0.0
888102,0.1
888103,0.2
888104,0.0
888105,0.0
888106,0.0
888107,0.0
888108,0.2
888109,0.1
888110,0.0
888111,0.7
888112,0.0
888113,0.2
888114,0.0
888115,0.0
888116,0.0
888117,0.6
888118,0.0
888119,0.0
888120,0.0
888121,0.0
888122,0.8
888123,0.0
888124,0.0
888125,0.0
888126,0.0
888127,0.0
888128,0.0
888129,0.0
888130,0.0
888131,0.0
888132,0.0
888133,0.0
888134,0.0
888135,0.0
888136,1.0
888137,0.7
888138,0.4
888139,0.0
888140,0.1
888141,0.0
888142,0.0
888143,0.5
888144,0.1
888145,0.0
888146,0.1
888147,0.0
888148,0.8
888149,0.0
888150,0.0
888151,0.0
888152,0.0
888153,0.0
888154,0.0
888155,0.0
888156,0.9
888157,0.0
888158,0.9
888159,0.0
888160,0.0
888161,0.0
888162,0.5
888163,0.9
888164,0.0
888165,0.0
888166,0.1
888167,0.1
888168,0.0
888169,0.2
888170,0.0
888171,0.0
888172,0.0
888173,0.0
888174,0.1
888175,0.0
888176,0.0
888177,0.2
888178,0.8
888179,0.0
888180,0.0
888181,0.2
888182,0.0
888183,0.0
888184,0.0
888185,0.1
888186,0.0
888187,1.0
888188,0.0
888189,0.0
888190,0.0
888191,0.1
888192,0.0
888193,0.0
888194,0.0
888195,0.1
888196,0.0
888197,0.0
888198,0.1
888199,0.0
888200,0.0
888201,0.0
888202,0.1
888203,0.3
888204,0.0
888205,0.0
888206,0.0
888207,0.0
888208,0.0
888209,0.0
888210,0.0
888211,0.8
888212,0.0
888213,0.0
888214,0.0
888215,0.0
888216,0.0
888217,0.0
888218,0.0
888219,0.6
888220,0.0
888221,0.0
888222,0.0
888223,0.0
888224,0.0
888225,0.0
888226,0.0
888227,0.0
888228,0.6
888229,0.0
888230,0.0
888231,0.0
888232,0.0
888233,0.0
888234,0.0
888235,0.0
888236,0.0
888237,0.0
888238,0.0
888239,0.1
888240,0.0
888241,0.0
888242,0.7
888243,0.0
888244,0.0
888245,0.0
888246,0.0
888247,0.2
888248,0.0
888249,0.0
888250,0.0
888251,0.0
888252,0.0
888253,0.0
888254,0.3
888255,0.0
888256,0.0
888257,0.2
888258,0.0
888259,0.0
888260,0.0
888261,0.0
888262,0.0
888263,0.0
888264,0.0
888265,0.2
888266,0.0
888267,0.0
888268,0.3
888269,0.0
888270,0.0
888271,0.0
888272,0.0
888273,0.2
888274,0.0
888275,0.0
888276,0.1
888277,0.8
888278,0.0
888279,0.0
888280,0.0
888281,0.0
888282,0.0
888283,0.0
888284,0.1
888285,0.0
888286,0.0
888287,0.0
888288,0.0
888289,0.0
888290,0.8
888291,0.0
888292,0.7
888293,0.0
888294,0.0
888295,0.0
888296,0.0
888297,0.0
888298,0.0
888299,0.3
888300,0.0
888301,0.0
888302,0.2
888303,0.0
888304,0.0
888305,0.0
888306,0.8
888307,0.0
888308,0.0
888309,0.0
888310,0.0
888311,0.0
888312,0.0
888313,0.1
888314,0.0
888315,0.0
888316,0.0
888317,0.0
888318,0.0
888319,0.0
888320,0.0
888321,0.0
888322,0.0
888323,0.0
888324,0.0
888325,0.4
888326,0.0
888327,0.4
888328,0.1
888329,0.3
888330,0.1
888331,0.0
888332,0.0
888333,0.0
888334,0.1
888335,0.5
888336,0.0
888337,0.0
888338,0.0
888339,0.0
888340,0.0
888341,0.0
888342,0.0
888343,0.2
888344,0.4
888345,0.0
888346,0.0
888347,0.0
888348,0.0
888349,0.0
888350,0.0
888351,0.0
888352,0.3
888353,0.0
888354,0.0
888355,0.0
888356,0.0
888357,0.0
